#node	identifier	domain_summary_url	annotation	other_names_and_aliases
PP1S10_102V6.1	3218.PP1S10_102V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=403:Pfam_Ribosomal_L4(24|266)+Pfam_Ribos_L4_asso_C(278|352)+	Predicted protein	5916828,A9RI50,A9RI50_PHYPA,EDQ81497.1,PHYPADRAFT_109466,PP1S10_102V6,PP1S10_102V6.1,PUT-163a-Physcomitrella_patens-10776,PUT-163a-Physcomitrella_patens-29964,PUT-163a-Physcomitrella_patens-46704,PUT-163a-Physcomitrella_patens-68854632,PUT-163a-Physcomitrella_patens-68854635,PUT-163a-Physcomitrella_patens-68854636,PUT-163a-Physcomitrella_patens-68854637,PUT-163a-Physcomitrella_patens-68854638,PUT-163a-Physcomitrella_patens-68854639,PUT-163a-Physcomitrella_patens-68854640,PUT-163a-Physcomitrella_patens-68954632,PUT-163a-Physcomitrella_patens-68954633,Ppa.19260,Ppa.252,Predicted protein,UPI000161F544,XM_001753693,XM_001753693.1,XP_001753745,XP_001753745.1,ppp:PHYPADRAFT_109466
PP1S10_173V6.1	3218.PP1S10_173V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=89:Pfam_HIG_1_N(12|63)+	Predicted protein	5916847,A9RI82,A9RI82_PHYPA,EDQ81515.1,PHYPADRAFT_104611,PP1S10_173V6,PP1S10_173V6.1,PUT-163a-Physcomitrella_patens-38038,Ppa.8922,Predicted protein,UPI000161F5C5,XM_001753711,XM_001753711.1,XP_001753763,XP_001753763.1,ppp:PHYPADRAFT_104611
PP1S10_176V6.1	3218.PP1S10_176V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=246:Pfam_Motile_Sperm(5|113)+COIL(170|204)+TRANS(223|245)+	Predicted protein	5916880,A9RI85,A9RI85_PHYPA,EDQ81404.1,PHYPADRAFT_66336,PP1S10_176V6,PP1S10_176V6.1,PUT-163a-Physcomitrella_patens-22654634,PUT-163a-Physcomitrella_patens-22954637,PUT-163a-Physcomitrella_patens-50592,Ppa.6091,Predicted protein,UPI000161F5C8,XM_001753600,XM_001753600.1,XP_001753652,XP_001753652.1,ppp:PHYPADRAFT_66336
PP1S10_183V6.1	3218.PP1S10_183V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=191:SIGNAL(1|20)+Pfam_MafB19-deam(38|179)+	Predicted protein	5916883,A9RI90,A9RI90_PHYPA,EDQ81519.1,PHYPADRAFT_66343,PP1S10_183V6,PP1S10_183V6.1,PP1S10_183V6.2,PUT-163a-Physcomitrella_patens-31231,PUT-163a-Physcomitrella_patens-44085,Ppa.17653,Predicted protein,UPI000161F5CD,XM_001753715,XM_001753715.1,XP_001753767,XP_001753767.1,ppp:PHYPADRAFT_66343
PP1S10_1V6.1	3218.PP1S10_1V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=334:TRANS(5|22)+Pfam_KR(36|212)+TRANS(268|290)+	Predicted protein; Belongs to the short-chain dehydrogenases/reductases (SDR) family	1.1.1.102,5916825,A9RHZ8,A9RHZ8_PHYPA,EC 1.1.1.102,EDQ81473.1,PHYPADRAFT_159151,PP1S10_1V6,PP1S10_1V6.1,Ppa.17120,Predicted protein,UPI000161F46A,XM_001753669,XM_001753669.1,XP_001753721,XP_001753721.1,ppp:PHYPADRAFT_159151
PP1S10_369V6.1	3218.PP1S10_369V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=404:Pfam_Ribosomal_L4(25|267)+Pfam_Ribos_L4_asso_C(279|353)+	Predicted protein	5916964,A9RHY0,A9RHY0_PHYPA,EDQ81462.1,PHYPADRAFT_66462,PP1S10_369V6,PP1S10_369V6.1,PUT-163a-Physcomitrella_patens-1591,PUT-163a-Physcomitrella_patens-30687,PUT-163a-Physcomitrella_patens-30747,PUT-163a-Physcomitrella_patens-30748,Ppa.19243,Ppa.6462,Predicted protein,UPI000161F3AF,XM_001753658,XM_001753658.1,XP_001753710,XP_001753710.1,ppp:PHYPADRAFT_66462
PP1S10_4V6.1	3218.PP1S10_4V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=329:Pfam_Abhydrolase_1(32|307)+	Predicted protein	5916873,A9RHZ9,A9RHZ9_PHYPA,EDQ81361.1,PHYPADRAFT_174988,PP1S10_4V6,PP1S10_4V6.1,PUT-163a-Physcomitrella_patens-42235,Ppa.14731,Ppa.633,Predicted protein,UPI000161F46B,XM_001753557,XM_001753557.1,XP_001753609,XP_001753609.1,ppp:PHYPADRAFT_174988
PP1S10_84V6.1	3218.PP1S10_84V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=350:Pfam_S-methyl_trans(32|340)+	Predicted protein	2.1.1.10,5917018,A9RI39,A9RI39_PHYPA,EC 2.1.1.10,EDQ81492.1,PHYPADRAFT_159171,PP1S10_84V6,PP1S10_84V6.1,PUT-163a-Physcomitrella_patens-4854638,Ppa.16773,Ppa.9423,Predicted protein,UPI000161F510,XM_001753688,XM_001753688.1,XP_001753740,XP_001753740.1,ppp:PHYPADRAFT_159171
PP1S10_96V6.1	3218.PP1S10_96V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=168:RRM(8|81)+COIL(108|138)+	Predicted protein	5.2.1.8,5917036,A9RI46,A9RI46_PHYPA,EC 5.2.1.8,EDQ81386.1,PHYPADRAFT_55342,PP1S10_96V6,PP1S10_96V6.1,PUT-163a-Physcomitrella_patens-54305,Ppa.7776,Predicted protein,UPI000161F540,XM_001753582,XM_001753582.1,XP_001753634,XP_001753634.1,ppp:PHYPADRAFT_55342
PP1S113_117V6.2	3218.PP1S113_117V6.2	https://smart.embl.de/smart/DDvec.cgi?smart=563:Pfam_Na_H_Exchanger(28|447)+	Predicted protein; Sodium/hydrogen exchanger 	5932542,A9SSI2,A9SSI2_PHYPA,EDQ65855.1,PHYPADRAFT_187922,PP1S113_117V6,PP1S113_117V6.1,PP1S113_117V6.2,PUT-163a-Physcomitrella_patens-20150,PUT-163a-Physcomitrella_patens-31400,Ppa.16417,Predicted protein,Sodium/hydrogen exchanger,UPI00016232A7,UPI00024AF468,XM_001769249,XM_001769249.1,XP_001769301,XP_001769301.1,ppp:PHYPADRAFT_187922
PP1S114_202V6.1	3218.PP1S114_202V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=361:Pfam_NTP_transf_3(3|223)+Pfam_Hexapep(260|295)+	Predicted protein	2.7.7.13,5932581,A9SSX9,A9SSX9_PHYPA,EC 2.7.7.13,EDQ65773.1,PHYPADRAFT_215432,PP1S114_202V6,PP1S114_202V6.1,PUT-163a-Physcomitrella_patens-20681,PUT-163a-Physcomitrella_patens-20708,Ppa.4769,Predicted protein,UPI0001622E99,XM_001769352,XM_001769352.1,XP_001769404,XP_001769404.1,ppp:PHYPADRAFT_215432
PP1S114_48V6.1	3218.PP1S114_48V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=477:Pfam_Plug_translocon(42|76)+Pfam_SecY(77|461)+	Predicted protein; Belongs to the SecY/SEC61-alpha family	5932669,A9SSP0,A9SSP0_PHYPA,EDQ65790.1,PHYPADRAFT_215299,PP1S114_48V6,PP1S114_48V6.1,PP1S114_48V6.2,PUT-163a-Physcomitrella_patens-14853,PUT-163a-Physcomitrella_patens-51662,PUT-163a-Physcomitrella_patens-51663,PUT-163a-Physcomitrella_patens-51688,Ppa.4864,Predicted protein,UPI0001623448,XM_001769369,XM_001769369.1,XP_001769421,XP_001769421.1,ppp:PHYPADRAFT_215299
PP1S115_131V6.1	3218.PP1S115_131V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=278:Pfam_TPK_catalytic(43|174)+TPK_B1_binding(188|254)+	Thiamine pyrophosphokinase; Belongs to the thiamine pyrophosphokinase family	2.7.6.2,5932686,A9ST44,A9ST44_PHYPA,EC 2.7.6.2,EDQ65705.1,PHYPADRAFT_134959,PP1S115_131V6,PP1S115_131V6.1,PUT-163a-Physcomitrella_patens-16817,Predicted protein,Thiamine pyrophosphokinase,UPI00016230B9,XM_001769492,XM_001769492.1,XP_001769544,XP_001769544.1,ppp:PHYPADRAFT_134959
PP1S115_190V6.1	3218.PP1S115_190V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=487:TRANS(13|32)+Pfam_Cellulase(106|441)+	Predicted protein; Belongs to the glycosyl hydrolase 5 (cellulase A) family	3.2.1.78,5932738,A9ST63,A9ST63_PHYPA,EC 3.2.1.78,EDQ65714.1,PHYPADRAFT_230996,PP1S115_190V6,PP1S115_190V6.1,Predicted protein,UPI000162313A,XM_001769501,XM_001769501.1,XP_001769553,XP_001769553.1,ppp:PHYPADRAFT_230996
PP1S116_27V6.2	3218.PP1S116_27V6.2	https://smart.embl.de/smart/DDvec.cgi?smart=270:Pfam_Abhydrolase_1(20|186)+	Predicted protein	5932821,A9ST85,A9ST85_PHYPA,EDQ65557.1,PHYPADRAFT_215526,PP1S116_27V6,PP1S116_27V6.1,PP1S116_27V6.2,PP1S116_27V6.3,PUT-163a-Physcomitrella_patens-861,Ppa.1503,Predicted protein,UPI000162323D,XM_001769512,XM_001769512.1,XP_001769564,XP_001769564.1,ppp:PHYPADRAFT_215526
PP1S116_32V6.1	3218.PP1S116_32V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=148:PH(25|125)+	Predicted protein	5932788,A9ST88,A9ST88_PHYPA,EDQ65605.1,PHYPADRAFT_166433,PP1S116_32V6,PP1S116_32V6.1,PUT-163a-Physcomitrella_patens-39267,Predicted protein,UPI0001623240,XP_001769612,XP_001769612.1,ppp:PHYPADRAFT_166433
PP1S116_49V6.1	3218.PP1S116_49V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=348:Pfam_TPT(14|297)+	Predicted protein	5932825,A9ST95,A9ST95_PHYPA,EDQ65561.1,PHYPADRAFT_83692,PP1S116_49V6,PP1S116_49V6.1,PP1S116_49V6.2,PUT-163a-Physcomitrella_patens-12548,Predicted protein,UPI0001623247,XM_001769516,XM_001769516.1,XP_001769568,XP_001769568.1,ppp:PHYPADRAFT_83692
PP1S116_54V6.1	3218.PP1S116_54V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=643:Pfam_DUF3523(50|320)+AAA(394|527)+	Predicted protein; Belongs to the AAA ATPase family	5932827,A9ST98,A9ST98_PHYPA,EDQ65563.1,PHYPADRAFT_188218,PP1S116_54V6,PP1S116_54V6.1,PUT-163a-Physcomitrella_patens-10564,PUT-163a-Physcomitrella_patens-27648,PUT-163a-Physcomitrella_patens-29849,Ppa.11132,Predicted protein,UPI00016232B6,XM_001769518,XM_001769518.1,XP_001769570,XP_001769570.1,ppp:PHYPADRAFT_188218
PP1S116_56V6.2	3218.PP1S116_56V6.2	https://smart.embl.de/smart/DDvec.cgi?smart=498:Pfam_Pyr_redox_3(150|337)+Pfam_Pyr_redox_dim(373|483)+	Predicted protein; Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family	1.8.1.7,5932794,A9STA0,A9STA0_PHYPA,EC 1.8.1.7,EDQ65564.1,PHYPADRAFT_215547,PP1S116_56V6,PP1S116_56V6.1,PP1S116_56V6.2,PP1S116_56V6.3,PUT-163a-Physcomitrella_patens-11754637,PUT-163a-Physcomitrella_patens-30175,PUT-163a-Physcomitrella_patens-30176,PUT-163a-Physcomitrella_patens-37224,PWY-4081,Ppa.8352,Predicted protein,UPI00016232B8,XM_001769519,XM_001769519.1,XP_001769571,XP_001769571.1,ppp:PHYPADRAFT_215547
PP1S116_71V6.1	3218.PP1S116_71V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=871:Pfam_PPR(202|230)+Pfam_PPR_2(232|281)+Pfam_PPR_long(272|428)+Pfam_PPR_3(431|493)+Pfam_PPR_3(501|563)+Pfam_PPR_3(602|654)+SMR(737|823)+	Predicted protein	5932796,A9STA3,A9STA3_PHYPA,EDQ65565.1,PHYPADRAFT_188228,PP1S116_71V6,PP1S116_71V6.1,PUT-163a-Physcomitrella_patens-17684,PUT-163a-Physcomitrella_patens-30331,PUT-163a-Physcomitrella_patens-39854637,PUT-163a-Physcomitrella_patens-41419,Ppa.2754,Predicted protein,UPI00016232BB,XM_001769520,XM_001769520.1,XP_001769572,XP_001769572.1,ppp:PHYPADRAFT_188228
PP1S116_74V6.2	3218.PP1S116_74V6.2	https://smart.embl.de/smart/DDvec.cgi?smart=765:Pfam_FPL(3|139)+	Predicted protein	5932830,A9STA4,A9STA4_PHYPA,EDQ65566.1,PHYPADRAFT_188232,PP1S116_74V6,PP1S116_74V6.1,PP1S116_74V6.2,Ppa.17674,Predicted protein,UPI00024B0536,UPI00024B0537,XM_001769521,XM_001769521.1,XP_001769573,XP_001769573.1,ppp:PHYPADRAFT_188232
PP1S116_98V6.1	3218.PP1S116_98V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=348:S_TKc(15|271)+	Predicted protein; Belongs to the protein kinase superfamily	2.7.11.1,5932836,A9STB4,A9STB4_PHYPA,EC 2.7.11.1,EDQ65572.1,PHYPADRAFT_106968,PP1S116_98V6,PP1S116_98V6.1,PUT-163a-Physcomitrella_patens-27453,PUT-163a-Physcomitrella_patens-31100,PUT-163a-Physcomitrella_patens-31101,Ppa.16070,Ppa.9873,Predicted protein,UPI000162333A,XM_001769527,XM_001769527.1,XP_001769579,XP_001769579.1,ppp:PHYPADRAFT_106968
PP1S11_174V6.1	3218.PP1S11_174V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=379:Pfam_DAO(8|346)+	Predicted protein	5917135,A9RIJ1,A9RIJ1_PHYPA,EDQ81306.1,PHYPADRAFT_66591,PP1S11_174V6,PP1S11_174V6.1,Predicted protein,UPI000161F90A,XM_001753932,XM_001753932.1,XP_001753984,XP_001753984.1,ppp:PHYPADRAFT_66591
PP1S11_175V6.1	3218.PP1S11_175V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=754:Pfam_Glyco_hydro_63N(13|213)+Pfam_Glyco_hydro_63(252|752)+	Predicted protein	3.2.1.106,5917099,A9RIJ2,A9RIJ2_PHYPA,EC 3.2.1.106,EDQ81307.1,PHYPADRAFT_159281,PP1S11_175V6,PP1S11_175V6.1,PUT-163a-Physcomitrella_patens-43975,PUT-163a-Physcomitrella_patens-5808,Ppa.2114,Predicted protein,UPI00024AC5EB,XM_001753933,XM_001753933.1,XP_001753985,XP_001753985.1,ppp:PHYPADRAFT_159281
PP1S11_179V6.1	3218.PP1S11_179V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=451:Tubulin(49|246)+Tubulin_C(248|393)+COIL(414|441)+	Tubulin alpha chain; Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain	5917137,A9RIJ5,A9RIJ5_PHYPA,EDQ81308.1,PHYPADRAFT_114830,PP1S11_179V6,PP1S11_179V6.1,Predicted protein,Tubulin alpha chain,UPI000161F90E,XM_001753934,XM_001753934.1,XP_001753986,XP_001753986.1,ppp:PHYPADRAFT_114830
PP1S11_253V6.2	3218.PP1S11_253V6.2	https://smart.embl.de/smart/DDvec.cgi?smart=468:TRANS(59|81)+Pfam_Polysacc_synt_2(122|360)+	Predicted protein	5.1.3.6,5917175,A9RIM4,A9RIM4_PHYPA,EC 5.1.3.6,EDQ81323.1,PHYPADRAFT_55414,PP1S11_253V6,PP1S11_253V6.1,PP1S11_253V6.2,PP1S11_253V6.3,PP1S11_253V6.4,PUT-163a-Physcomitrella_patens-14054635,PUT-163a-Physcomitrella_patens-14254632,PUT-163a-Physcomitrella_patens-22873,PUT-163a-Physcomitrella_patens-22910,Ppa.17269,Ppa.331,Predicted protein,UPI000161F959,UPI00024AC609,XM_001753949,XM_001753949.1,XP_001754001,XP_001754001.1,ppp:PHYPADRAFT_55414
PP1S11_262V6.1	3218.PP1S11_262V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=725:Pfam_E1_dh(151|260)+Transket_pyr(404|569)+Pfam_Transketolase_C(583|706)+	Predicted protein	2.2.1.7,5917210,A9RIM8,A9RIM8_PHYPA,EC 2.2.1.7,EDQ81326.1,PHYPADRAFT_175220,PP1S11_262V6,PP1S11_262V6.1,PUT-163a-Physcomitrella_patens-15712,PUT-163a-Physcomitrella_patens-15749,PUT-163a-Physcomitrella_patens-30698,Ppa.1123,Predicted protein,UPI000161F98D,XM_001753952,XM_001753952.1,XP_001754004,XP_001754004.1,ppp:PHYPADRAFT_175220
PP1S11_376V6.1	3218.PP1S11_376V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=731:Pfam_RSN1_TM(6|94)+TRANS(126|145)+Pfam_PHM7_cyt(168|335)+Pfam_RSN1_7TM(346|624)+TRANS(629|648)+	Predicted protein	5917151,A9RIT4,A9RIT4_PHYPA,EDQ81351.1,PHYPADRAFT_202769,PP1S11_376V6,PP1S11_376V6.1,PUT-163a-Physcomitrella_patens-50554,PUT-163a-Physcomitrella_patens-52370,Predicted protein,UPI00024AAF96,XP_001754029,XP_001754029.1,ppp:PHYPADRAFT_202769
PP1S11_397V6.4	3218.PP1S11_397V6.4	https://smart.embl.de/smart/DDvec.cgi?smart=406:Gp_dh_N(71|222)+Pfam_Gp_dh_C(227|384)+	Glyceraldehyde-3-phosphate dehydrogenase; Belongs to the glyceraldehyde-3-phosphate dehydrogenase family	1.2.1.13,5917161,A9RIU5,A9RIU5_PHYPA,EC 1.2.1.13,EDQ81256.1,Glyceraldehyde-3-phosphate dehydrogenase,PHYPADRAFT_202775,PP1S11_397V6,PP1S11_397V6.1,PP1S11_397V6.2,PP1S11_397V6.3,PP1S11_397V6.4,PP1S11_397V6.5,PP1S11_397V6.6,PUT-163a-Physcomitrella_patens-12357,PUT-163a-Physcomitrella_patens-17638,PUT-163a-Physcomitrella_patens-28936,PUT-163a-Physcomitrella_patens-29830,PUT-163a-Physcomitrella_patens-30554634,PUT-163a-Physcomitrella_patens-30554635,PUT-163a-Physcomitrella_patens-3636,PUT-163a-Physcomitrella_patens-39224,PUT-163a-Physcomitrella_patens-40727,PUT-163a-Physcomitrella_patens-40782,PUT-163a-Physcomitrella_patens-53580,PUT-163a-Physcomitrella_patens-53759,PUT-163a-Physcomitrella_patens-53915,PUT-163a-Physcomitrella_patens-58654641,PUT-163a-Physcomitrella_patens-62554640,PUT-163a-Physcomitrella_patens-62554641,PUT-163a-Physcomitrella_patens-62654632,PUT-163a-Physcomitrella_patens-62654639,PUT-163a-Physcomitrella_patens-62654641,PUT-163a-Physcomitrella_patens-62754632,PUT-163a-Physcomitrella_patens-6748,PUT-163a-Physcomitrella_patens-8316,Ppa.19426,Ppa.6933,Predicted protein,UPI000161FA94,UPI00024AB134,UPI00024AB135,UPI00024AB136,UPI00024AB137,UPI00024AB138,XM_001753882,XM_001753882.1,XP_001753934,XP_001753934.1,ppp:PHYPADRAFT_202775
PP1S121_161V6.1	3218.PP1S121_161V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=482:Pfam_Aminotran_1_2(97|463)+	Predicted protein	2.6.1.5,5933295,A9SUV2,A9SUV2_PHYPA,EC 2.6.1.5,EDQ65081.1,PHYPADRAFT_215944,PP1S121_161V6,PP1S121_161V6.1,PUT-163a-Physcomitrella_patens-21226,PUT-163a-Physcomitrella_patens-3502,Predicted protein,UPI0001623D1D,XP_001770099,XP_001770099.1,ppp:PHYPADRAFT_215944
PP1S123_8V6.1	3218.PP1S123_8V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=430:PINT(294|384)+	Predicted protein	5933489,A9SV28,A9SV28_PHYPA,EDQ64884.1,PHYPADRAFT_216017,PP1S123_8V6,PP1S123_8V6.1,PUT-163a-Physcomitrella_patens-24154632,PUT-163a-Physcomitrella_patens-25594,PUT-163a-Physcomitrella_patens-50073,Ppa.2663,Predicted protein,UPI000162422D,XM_001770157,XM_001770157.1,XP_001770209,XP_001770209.1,ppp:PHYPADRAFT_216017
PP1S125_13V6.1	3218.PP1S125_13V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=182:Pfam_OPA3(3|126)+	Predicted protein	5933607,A9SVL8,A9SVL8_PHYPA,EDQ64735.1,PHYPADRAFT_188849,PP1S125_13V6,PP1S125_13V6.1,PUT-163a-Physcomitrella_patens-15789,Ppa.8912,Predicted protein,UPI0001624038,XM_001770346,XM_001770346.1,XP_001770398,XP_001770398.1,ppp:PHYPADRAFT_188849
PP1S126_52V6.1	3218.PP1S126_52V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=207:Pfam_Ribosomal_L13e(7|186)+	60S ribosomal protein L13 ; Belongs to the eukaryotic ribosomal protein eL13 family	5933672,60S ribosomal protein L13,A9SVU5,A9SVU5_PHYPA,EDQ64682.1,PHYPADRAFT_188911,PP1S126_52V6,PP1S126_52V6.1,PUT-163a-Physcomitrella_patens-50154637,PUT-163a-Physcomitrella_patens-50154640,Ppa.1332,UPI000162443F,XM_001770461,XM_001770461.1,XP_001770513,XP_001770513.1,ppp:PHYPADRAFT_188911
PP1S127_21V6.1	3218.PP1S127_21V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=201:TRANS(4|26)+Pfam_DUF1218(59|158)+	Predicted protein	5933831,A9SW36,A9SW36_PHYPA,EDQ64548.1,PHYPADRAFT_84743,PP1S127_21V6,PP1S127_21V6.1,PUT-163a-Physcomitrella_patens-8173,Predicted protein,UPI0001623920,XM_001770513,XM_001770513.1,XP_001770565,XP_001770565.1,ppp:PHYPADRAFT_84743
PP1S12_214V6.1	3218.PP1S12_214V6.1	http://smart.embl.de/smart/DDt.cgi?smart=125:	Predicted protein	5917398,A9RJ47,A9RJ47_PHYPA,EDQ80982.1,PHYPADRAFT_104676,PP1S12_214V6,PP1S12_214V6.1,PP1S12_214V6.2,PUT-163a-Physcomitrella_patens-19667,PUT-163a-Physcomitrella_patens-22226,PUT-163a-Physcomitrella_patens-24717,Ppa.3688,Predicted protein,UPI000161F855,UPI00024AB78F,XM_001754029,XM_001754029.1,XP_001754081,XP_001754081.1,ppp:PHYPADRAFT_104676
PP1S130_217V6.1	3218.PP1S130_217V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=204:Pfam_Proteasome(5|189)+	Proteasome subunit beta type; The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH; Belongs to the peptidase T1B family	3.4.25.1,5934051,A9SWQ3,A9SWQ3_PHYPA,EC 3.4.25.1,EDQ64340.1,PHYPADRAFT_166946,PP1S130_217V6,PP1S130_217V6.1,PUT-163a-Physcomitrella_patens-20265,Ppa.338,Proteasome subunit beta type,T01.983,UPI000162392B,XM_001770764,XM_001770764.1,XP_001770816,XP_001770816.1,ppp:PHYPADRAFT_166946
PP1S133_58V6.1	3218.PP1S133_58V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=618:TRANS(106|125)+Pfam_PTR2(132|565)+TRANS(577|599)+	Predicted protein	5934328,A9SXK0,A9SXK0_PHYPA,EDQ64111.1,PHYPADRAFT_189464,PP1S133_58V6,PP1S133_58V6.1,PUT-163a-Physcomitrella_patens-35742,PUT-163a-Physcomitrella_patens-48430,Ppa.2344,Predicted protein,UPI0001623837,XM_001771058,XM_001771058.1,XP_001771110,XP_001771110.1,ppp:PHYPADRAFT_189464
PP1S134_51V6.1	3218.PP1S134_51V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=504:Pfam_HAD(31|212)+TRANS(256|278)+PlsC(310|411)+	Predicted protein	2.3.1.15,2.3.1.198,5934354,A9SXS7,A9SXS7_PHYPA,EC 2.3.1.15,EC 2.3.1.198,EDQ64035.1,PHYPADRAFT_189499,PP1S134_51V6,PP1S134_51V6.1,PUT-163a-Physcomitrella_patens-12380,PUT-163a-Physcomitrella_patens-51467,Ppa.4914,Predicted protein,UPI0001623D5A,XM_001771134,XM_001771134.1,XP_001771186,XP_001771186.1,ppp:PHYPADRAFT_189499
PP1S135_126V6.1	3218.PP1S135_126V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=378:Pfam_Aminotran_4(104|336)+	Predicted protein	4.1.3.38,5934424,A9SY36,A9SY36_PHYPA,EC 4.1.3.38,EDQ63982.1,PHYPADRAFT_216935,PP1S135_126V6,PP1S135_126V6.1,PP1S135_126V6.2,PUT-163a-Physcomitrella_patens-37427,Ppa.17054,Ppa.2669,Predicted protein,UPI000162446C,UPI00024AE360,XM_001771219,XM_001771219.1,XP_001771271,XP_001771271.1,ppp:PHYPADRAFT_216935
PP1S136_149V6.1	3218.PP1S136_149V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=1251:Pfam_PhoLip_ATPase_N(43|110)+TRANS(305|327)+TRANS(357|379)+Pfam_Cation_ATPase(532|638)+Pfam_PhoLip_ATPase_C(902|1153)+	Phospholipid-transporting ATPase; Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily	3.6.3.1,5934511,A9SY94,A9SY94_PHYPA,EC 3.6.3.1,EDQ63865.1,PHYPADRAFT_189702,PP1S136_149V6,PP1S136_149V6.1,PUT-163a-Physcomitrella_patens-33014,PUT-163a-Physcomitrella_patens-51590,Phospholipid-transporting ATPase,Ppa.8640,Predicted protein,UPI000162384A,XM_001771253,XM_001771253.1,XP_001771305,XP_001771305.1,ppp:PHYPADRAFT_189702
PP1S137_232V6.1	3218.PP1S137_232V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=256:14_3_3(6|249)+	Predicted protein; Belongs to the 14-3-3 family	5934643,A9SYJ1,A9SYJ1_PHYPA,EDQ63826.1,PHYPADRAFT_234509,PP1S137_232V6,PP1S137_232V6.1,PUT-163a-Physcomitrella_patens-5273,PUT-163a-Physcomitrella_patens-60254638,Ppa.5714,Ppa.9994,Predicted protein,UPI0001623E72,XM_001771384,XM_001771384.1,XP_001771436,XP_001771436.1,ppp:PHYPADRAFT_234509
PP1S138_14V6.1	3218.PP1S138_14V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=538:TRANS(7|29)+Pfam_Glyco_hydro_1(64|538)+	Predicted protein; Belongs to the glycosyl hydrolase 1 family	3.2.1.21,5934692,A9SYL6,A9SYL6_PHYPA,EC 3.2.1.21,EDQ63705.1,PHYPADRAFT_107172,PP1S138_14V6,PP1S138_14V6.1,PUT-163a-Physcomitrella_patens-28371,PUT-163a-Physcomitrella_patens-28401,Ppa.5192,Predicted protein,UPI0001624081,XM_001771453,XM_001771453.1,XP_001771505,XP_001771505.1,ppp:PHYPADRAFT_107172
PP1S138_16V6.1	3218.PP1S138_16V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=659:TRANS(115|137)+Pfam_FAD_binding_4(180|293)+	Predicted protein	1.3.1.-,1.3.1.72,5934657,A9SYL8,A9SYL8_PHYPA,EC 1.3.1.-,EC 1.3.1.72,EDQ63644.1,PHYPADRAFT_85741,PP1S138_16V6,PP1S138_16V6.1,Predicted protein,UPI00024AD740,XM_001771392,XM_001771392.1,XP_001771444,XP_001771444.1,ppp:PHYPADRAFT_85741
PP1S138_33V6.1	3218.PP1S138_33V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=204:Pfam_Proteasome(5|189)+	Proteasome subunit beta type; The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH; Belongs to the peptidase T1B family	3.4.25.1,5934660,A9SYM6,A9SYM6_PHYPA,EC 3.4.25.1,EDQ63649.1,PHYPADRAFT_167139,PP1S138_33V6,PP1S138_33V6.1,PUT-163a-Physcomitrella_patens-29640,PUT-163a-Physcomitrella_patens-3416,Ppa.5661,Proteasome subunit beta type,UPI000162408B,XM_001771397,XM_001771397.1,XP_001771449,XP_001771449.1,ppp:PHYPADRAFT_167139
